prices,market_caps,total_volumes,timestamps,date
0.003667198148935137,420828147.9190065,25037846.98998778,1528314762548,2018-06-06 19:52:42.548
0.003564494431160971,409042415.7114767,23493188.356251527,1528318369532,2018-06-06 20:52:49.532
0.003726833629079676,427671598.3245359,23587484.29207207,1528321968451,2018-06-06 21:52:48.451
0.0037272906555842855,427724044.25455487,22014992.652784634,1528325568450,2018-06-06 22:52:48.450
0.003723071464441147,427239872.32754874,20490683.801140103,1528329168570,2018-06-06 23:52:48.570
0.0037374025944889476,428884436.5617867,18855950.656269655,1528332763439,2018-06-07 00:52:43.439
0.003797777513943126,435812741.088238,17605276.219220247,1528336367779,2018-06-07 01:52:47.779
0.0037594666674327804,431416392.1789653,14691945.184844697,1528339963274,2018-06-07 02:52:43.274
0.003813565848388976,437624526.3460109,13794629.073985847,1528343566624,2018-06-07 03:52:46.624
0.003841689891238128,440851891.8669169,13774589.730660517,1528347163229,2018-06-07 04:52:43.229
0.003778579628097866,433609693.85268915,13132851.666099645,1528350764920,2018-06-07 05:52:44.920
0.0038099773402313344,437212728.2428157,12939564.85937241,1528354365205,2018-06-07 06:52:45.205
0.003782129724871796,434017084.0698608,13061397.4637026,1528357581741,2018-06-07 07:46:21.741
0.003782129724871796,434017084.0698608,13061397.4637026,1528357585530,2018-06-07 07:46:25.530
0.003838503609191551,440486251.09214777,13274144.546056362,1528358037192,2018-06-07 07:53:57.192
0.003787421681529319,434624360.85955375,12872653.436339682,1528361057557,2018-06-07 08:44:17.557
0.0037581019750708216,431259787.34447354,11914093.903768092,1528364655420,2018-06-07 09:44:15.420
0.003829583045645356,439462574.6822354,12049260.061517805,1528366463319,2018-06-07 10:14:23.319
0.0038284224251556383,439382785.1195869,11282059.903377045,1528370025048,2018-06-07 11:13:45.048
0.0037208731815798093,427039467.919941,10576489.328952665,1528373630915,2018-06-07 12:13:50.915
0.0037260253815425788,427630778.782566,9895890.797014346,1528377224997,2018-06-07 13:13:44.997
0.00372615567428552,427645732.3004378,9332299.570362445,1528380829748,2018-06-07 14:13:49.748
0.003767311323851582,432369109.2700148,9016986.196871243,1528384428445,2018-06-07 15:13:48.445
0.003739595766096199,429188233.04570395,8203185.50146637,1528388024517,2018-06-07 16:13:44.517
0.003763290371912684,431907630.17822015,7639606.952789642,1528391632427,2018-06-07 17:13:52.427
0.003765332385827567,432141989.2904881,7090514.3514299495,1528395235356,2018-06-07 18:13:55.356
0.003697925072210393,424405745.1520171,6292715.899866729,1528398828103,2018-06-07 19:13:48.103
0.0037409494097204784,429343588.85195047,5682452.584178939,1528402429201,2018-06-07 20:13:49.201
0.003710920201666246,425897178.1833418,4993705.60842523,1528406030206,2018-06-07 21:13:50.206
0.0037041415809219804,425119205.25747246,4448752.335311008,1528409623669,2018-06-07 22:13:43.669
0.003736632335717455,428848124.2404854,4476052.57627284,1528413221571,2018-06-07 23:13:41.571
0.003718013017366007,426711210.8296235,4436557.882370986,1528416828988,2018-06-08 00:13:48.988
0.0037975936230691654,435844566.8613371,4633731.10826711,1528420432132,2018-06-08 01:13:52.132
0.003705882583394696,425319017.7029158,4390879.656944369,1528424033348,2018-06-08 02:13:53.348
0.003668000259865069,420971315.83450794,4310646.562742509,1528427628597,2018-06-08 03:13:48.597
0.0036879359844773987,423259311.3709302,4233231.653646219,1528429843761,2018-06-08 03:50:43.761
0.0036867083452084806,423118416.9102451,4068239.406869411,1528433431515,2018-06-08 04:50:31.515
0.0036756269786483576,421846623.79913145,4046828.3896874525,1528433723601,2018-06-08 04:55:23.601
0.0036728350667256135,421526199.92984444,4192403.4486652175,1528437067178,2018-06-08 05:51:07.178
0.003684556777742119,422871484.48842067,4100181.9156620596,1528440671452,2018-06-08 06:51:11.452
0.0037044457472466975,425154114.0058032,4105157.03602294,1528442374605,2018-06-08 07:19:34.605
0.0036812308881200104,422489776.7372356,3945130.986750125,1528445922279,2018-06-08 08:18:42.279
0.003668442197767754,421022036.43626094,4310168.955107226,1528448834739,2018-06-08 09:07:14.739
0.0036523812262413435,419178740.95151573,4236425.178138105,1528452363386,2018-06-08 10:06:03.386
0.0036786024592000604,422188115.5860312,4447915.280485734,1528455959996,2018-06-08 11:05:59.996
0.0035910234761192335,412186761.11755776,4272775.3091815,1528459562783,2018-06-08 12:06:02.783
0.0036407083110565983,417889712.19144624,4422833.532094963,1528463163964,2018-06-08 13:06:03.964
0.003657699091613036,419839956.9762522,4323596.2453797,1528466757020,2018-06-08 14:05:57.020
0.0036623230000341774,420370700.8849147,4348639.258942053,1528470362638,2018-06-08 15:06:02.638
0.00365738602603382,419804022.5169058,4330495.039399622,1528473960698,2018-06-08 16:06:00.698
0.0036739473341066103,421704971.3633251,4345101.33057315,1528477558034,2018-06-08 17:05:58.034
0.0036522495165097644,419214440.9565931,4135886.9631488123,1528481160423,2018-06-08 18:06:00.423
0.0036357689445970336,417322759.21091574,4171715.2005030075,1528484766083,2018-06-08 19:06:06.083
0.003691947094699451,423771029.4297771,4353266.895803647,1528488361793,2018-06-08 20:06:01.793
0.003681468116262025,422568225.7692978,4227725.584741033,1528491960506,2018-06-08 21:06:00.506
0.0036766529572976824,422015529.6393567,4263273.624040704,1528495561948,2018-06-08 22:06:01.948
0.0036851513149879804,422990992.63882667,4275038.615284995,1528499162601,2018-06-08 23:06:02.601
0.0036859251172670546,423079811.6224056,4311038.723379545,1528502766831,2018-06-09 00:06:06.831
0.0036772633034667388,422085586.7170274,4338958.087350481,1528506361860,2018-06-09 01:06:01.860
0.003709431170268959,425777895.86438984,4358519.045437005,1528510077179,2018-06-09 02:07:57.179
0.0037203060509450802,427026142.18559587,4288664.152414854,1528513581031,2018-06-09 03:06:21.031
0.00371159795711617,426026605.1414311,4221027.936286653,1528521999090,2018-06-09 05:26:39.090
0.0036654533079341148,420730005.54642874,4030703.3200903903,1528524469379,2018-06-09 06:07:49.379
0.003723492868664811,427391933.1872151,4170837.929103901,1528527985543,2018-06-09 07:06:25.543
0.0036440726273933707,418275876.93346226,3696761.1253448008,1528531595569,2018-06-09 08:06:35.569
0.003693236288662564,423919006.3749687,3463671.6274542757,1528535298876,2018-06-09 09:08:18.876
0.0036834936725104314,422800724.2408461,3549057.972407092,1528538782871,2018-06-09 10:06:22.871
0.003651431199140307,419120512.41830146,3384573.5241710925,1528542479856,2018-06-09 11:07:59.856
0.003644391090588099,418363153.80499303,3209218.1464947346,1528546059866,2018-06-09 12:07:39.866
0.0036089935882170103,414299646.25031984,3423611.4489256153,1528549587434,2018-06-09 13:06:27.434
0.003632188332815484,416962320.5519281,3441993.5125786453,1528553201953,2018-06-09 14:06:41.953
0.003623868798019931,416007267.5050016,3411702.746972249,1528555328298,2018-06-09 14:42:08.298
0.0036354483702623883,417336561.27250594,3294617.112262611,1528558862112,2018-06-09 15:41:02.112
0.0036367571287999867,417486802.1044443,3200039.017069651,1528562461511,2018-06-09 16:41:01.511
0.00362674624046077,416337587.67770493,3140375.910539374,1528566062826,2018-06-09 17:41:02.826
0.0036060675307673638,413963745.2472661,3170377.781885096,1528569660323,2018-06-09 18:41:00.323
0.0036381879282663117,417651052.8015608,3138153.4062113673,1528573263355,2018-06-09 19:41:03.355
0.0036459880084173334,418546474.3001867,3163496.6970404782,1528576861555,2018-06-09 20:41:01.555
0.0036691468795745255,421205030.45814365,3127019.7797992965,1528580461864,2018-06-09 21:41:01.864
0.0036097393439333022,414385256.3579292,3072081.344756577,1528584061783,2018-06-09 22:41:01.783
0.0036230267730685824,415910606.0311168,3069556.223901811,1528587660405,2018-06-09 23:41:00.405
0.0034881879933406335,400431593.010838,2904168.514073861,1528591260295,2018-06-10 00:41:00.295
0.0034882343643034496,400436916.2326784,2986573.5737569276,1528594862397,2018-06-10 01:41:02.397
0.003490286004757724,400672437.27023697,3119319.0852072425,1528598459220,2018-06-10 02:40:59.220
0.0034794932044662046,399433462.12840635,3021920.9702957724,1528602059525,2018-06-10 03:40:59.525
0.00351435255859625,403435192.17629135,3323716.4513986525,1528605659686,2018-06-10 04:40:59.686
0.003462957269697969,397535195.5459259,3320910.2567352797,1528609258459,2018-06-10 05:40:58.459
0.0035063083188453473,402511742.0227547,3507393.248138163,1528612857899,2018-06-10 06:40:57.899
0.0034504884161666222,396103815.44482243,3809908.5976101765,1528616460208,2018-06-10 07:41:00.208
0.003416507097743803,392202880.7777013,3881782.004215354,1528620062195,2018-06-10 08:41:02.195
0.003432799592373533,394073201.2968816,3975996.4513297975,1528623660782,2018-06-10 09:41:00.782
0.0034300239701136413,393754569.7193271,3985331.9879343053,1528627261486,2018-06-10 10:41:01.486
0.003428690966452216,393649525.6816814,3902352.1726823286,1528630863097,2018-06-10 11:41:03.097
0.0034214700425448095,392820488.2155037,3989830.7827622015,1528634460337,2018-06-10 12:41:00.337
0.0034436494965377064,395366921.1339585,3824661.8964342903,1528638061671,2018-06-10 13:41:01.671
0.0033973072119666825,390046342.9544484,3788036.3589965836,1528641662611,2018-06-10 14:41:02.611
0.003369970884772625,386907847.14391613,3830853.6835176377,1528645261200,2018-06-10 15:41:01.200
0.0033779102235198255,387819366.1354617,3819433.7460975065,1528648859698,2018-06-10 16:40:59.698
0.0032612013195492864,374419965.27363074,3889237.6287273713,1528652459884,2018-06-10 17:40:59.884
0.003177924930252926,364858966.2020476,4031202.339477866,1528656061452,2018-06-10 18:41:01.452
0.0031931967648686018,366612332.2859471,4105140.408849385,1528659662776,2018-06-10 19:41:02.776
0.0031786184535480973,364938589.91817266,4315996.837456941,1528663261487,2018-06-10 20:41:01.487
0.00316877593881833,363808566.4506751,4405952.392251551,1528666858808,2018-06-10 21:40:58.808
0.003116320256088784,357786106.32585347,4420846.004937397,1528670460500,2018-06-10 22:41:00.500
0.0031480830978835874,361432812.2346582,4495546.268349703,1528674059056,2018-06-10 23:40:59.056
0.0031635995314906484,363214260.83689576,4652227.968307871,1528677662299,2018-06-11 00:41:02.299
0.003117919358197855,357969699.9459585,4587675.556378041,1528680936508,2018-06-11 01:35:36.508
0.0031585915244375412,362639289.33309,4800141.378938699,1528684522965,2018-06-11 02:35:22.965
0.0031315178506831584,359530948.8800858,4784507.198319115,1528688121572,2018-06-11 03:35:21.572
0.003128903732777321,359230820.8476159,4694644.967289682,1528691722045,2018-06-11 04:35:22.045
0.0031435505245746686,360912425.48921186,4793298.389690565,1528695324319,2018-06-11 05:35:24.319
0.0031453769199765273,361122114.75274813,4775406.8997427,1528698923573,2018-06-11 06:35:23.573
0.0031824549306230646,365379057.54725504,4642432.899911041,1528702523659,2018-06-11 07:35:23.659
0.0031266287170265646,358969625.28348774,4406166.636306858,1528705182596,2018-06-11 08:19:42.596
0.0031803521921877245,365137641.21787363,4337734.586538654,1528708775985,2018-06-11 09:19:35.985
0.0031478360237402127,361404445.543026,4339556.323340374,1528712251325,2018-06-11 10:17:31.325
0.0031384595350125682,360327926.7268621,4326335.588766998,1528712479705,2018-06-11 10:21:19.705
0.0031621420343740632,363090504.9541483,4305556.609066963,1528715843897,2018-06-11 11:17:23.897
0.003188029115507013,366062968.95423937,4386243.507359911,1528719445233,2018-06-11 12:17:25.233
0.003149944635523215,361689948.09751785,4315662.420904412,1528723044313,2018-06-11 13:17:24.313
0.003133069681674756,359752294.6185439,4259667.206103851,1528726644404,2018-06-11 14:17:24.404
0.003152811536195423,362019137.7421985,4351693.794026827,1528730242693,2018-06-11 15:17:22.693
