prices,market_caps,total_volumes,timestamps,date
9294.396624433444,171283041079.07825,21852382020.255524,1594062152211,2020-07-06 19:02:32.211
9296.099572537843,171282084815.54306,21965569865.16985,1594065679842,2020-07-06 20:01:19.842
9276.744258765137,170925868316.5994,21939668417.72236,1594069352815,2020-07-06 21:02:32.815
9282.935735417957,171059628703.52274,21798357182.13083,1594073051963,2020-07-06 22:04:11.963
9286.512204409451,171106652595.2468,21640969749.54805,1594076419788,2020-07-06 23:00:19.788
9342.376492626678,172136257752.3712,21987059041.689262,1594080181707,2020-07-07 00:03:01.707
9328.125876909013,171989465156.05347,21871006139.044388,1594083620124,2020-07-07 01:00:20.124
9316.880348964449,171667591906.38248,21958196274.060596,1594087476050,2020-07-07 02:04:36.050
9276.21583705178,170918849972.08673,22015619626.837826,1594090811613,2020-07-07 03:00:11.613
9298.39538524419,171328049090.5861,22145369721.633095,1594094437637,2020-07-07 04:00:37.637
9281.255318370886,171012577337.85547,22128428801.701233,1594098053309,2020-07-07 05:00:53.309
9281.625689229833,170943872168.1809,22099450171.230057,1594101825379,2020-07-07 06:03:45.379
9273.15296029848,170862848832.7718,21401246894.32177,1594105443592,2020-07-07 07:04:03.592
9261.145885052249,170644504162.82748,21002378177.145325,1594108963425,2020-07-07 08:02:43.425
9262.658759565258,170691776215.39874,20391774378.815628,1594112688295,2020-07-07 09:04:48.295
9224.179731938162,170025438437.02008,20719808466.75024,1594116305255,2020-07-07 10:05:05.255
9243.647527291523,170321831699.55634,20844199855.781174,1594119728777,2020-07-07 11:02:08.777
9269.2250961375,170793406853.01572,20834734643.52121,1594123296838,2020-07-07 12:01:36.838
9266.566426435777,170715728054.5364,20505242386.43277,1594126930756,2020-07-07 13:02:10.756
9260.081752518623,170625627426.2672,20268003079.714523,1594130551032,2020-07-07 14:02:31.032
9250.332948150635,170460254048.74667,20204614711.979053,1594134279717,2020-07-07 15:04:39.717
9273.3112020444,170860283844.53174,19807343021.97101,1594137992964,2020-07-07 16:06:32.964
9260.010205681574,170625411050.39896,19441352834.72359,1594141238166,2020-07-07 17:00:38.166
9279.748038142923,170989565325.6253,19460133726.454132,1594145115692,2020-07-07 18:05:15.692
9265.046191103122,170661599224.22522,19324627852.10475,1594148588303,2020-07-07 19:03:08.303
9233.914086488512,170145716892.60245,19260108608.202065,1594152279392,2020-07-07 20:04:39.392
9246.682697890734,170381391168.1628,19275911993.334824,1594155703603,2020-07-07 21:01:43.603
9239.93855166093,170257648736.006,19232315636.43613,1594159431173,2020-07-07 22:03:51.173
9245.136806433777,170353664336.39072,19129707717.668034,1594163033187,2020-07-07 23:03:53.187
9253.630980242333,170510411872.0138,18945747769.31741,1594166590921,2020-07-08 00:03:10.921
9243.06216067408,170315953902.7098,18422460550.483475,1594170150107,2020-07-08 01:02:30.107
9276.432823243198,170931196839.1787,18490118546.64462,1594173745256,2020-07-08 02:02:25.256
9301.456167227912,171225879355.37723,18562542610.958214,1594177630402,2020-07-08 03:07:10.402
9306.428250884852,171362272678.35876,18796419934.225807,1594180935975,2020-07-08 04:02:15.975
9259.656815205917,170628773299.49747,19068115097.608692,1594184651580,2020-07-08 05:04:11.580
